120691	548,9,14,23,76,7,21,4,13,14,29,15,49,29,64,22,49,5,7,0,1,2,12,2,3,5,8,21,58,5,10,10,26,6,18,1,4,17,62,6,24
150319	12,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,4,0,0
424324	58,0,0,5,9,0,3,0,0,1,5,2,2,0,5,2,4,0,0,1,3,0,0,1,2,0,0,0,2,0,0,1,4,0,2,0,0,2,14,1,3
425468	5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425567	672,1,9,29,89,5,29,0,0,15,56,21,56,20,74,19,61,2,7,4,19,7,16,0,6,1,2,10,42,5,19,9,38,14,39,1,2,21,57,24,51
425864	2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434378	6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445169	186,2,4,11,30,2,8,0,0,1,4,6,22,6,23,7,22,1,1,3,8,0,2,0,0,1,3,6,23,0,5,4,8,3,6,1,2,3,12,1,3
448337	1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449822	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455113	15,0,0,1,2,0,0,0,0,0,1,0,1,0,3,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
458589	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459425	19,0,0,1,6,0,0,0,0,0,1,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
459920	3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460261	38,1,5,6,11,1,2,0,0,0,0,1,4,1,3,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,3
